"id_releve","Carex_present","Salix_present","both_species","ELEV_carex","YEAR_carex","x_l93_carex","y_l93_carex","ELEV_salix","YEAR_salix","x_l93_salix","y_l93_salix","ELEV","YR.REL","x_l93","y_l93","status","ELEV_class","type","period","decade"
"9494535",1,0,"0",2588,2004,990100.929,6414059.783,NA,NA,NA,NA,2588,2004,990100.929,6414059.783,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9494643",1,0,"0",2598,2004,990860.68,6422986.412,NA,NA,NA,NA,2598,2004,990860.68,6422986.412,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9496221",1,0,"0",2686,2004,996985.379,6425550.938,NA,NA,NA,NA,2686,2004,996985.379,6425550.938,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9496222",1,0,"0",2589,2004,996749.93,6425219.483,NA,NA,NA,NA,2589,2004,996749.93,6425219.483,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9497017",1,0,"0",2554,2004,990094.088,6419677.421,NA,NA,NA,NA,2554,2004,990094.088,6419677.421,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9497033",1,1,"1",2616,2004,999354.49,6422756.136,2616,2004,999354.49,6422756.136,2616,2004,999354.49,6422756.136,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9508905",1,0,"0",2400,2004,990712.987,6419527.115,NA,NA,NA,NA,2400,2004,990712.987,6419527.115,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9511886",1,0,"0",2516,2018,946086.044,6427061.331,NA,NA,NA,NA,2516,2018,946086.044,6427061.331,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9532524",1,0,"0",2614,2019,1008824.58,6490013.64,NA,NA,NA,NA,2614,2019,1008824.58,6490013.64,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9532969",1,0,"0",2349,2004,991039.554,6413960.378,NA,NA,NA,NA,2349,2004,991039.554,6413960.378,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9533330",1,0,"0",2686,2004,1004737.267,6423192.156,NA,NA,NA,NA,2686,2004,1004737.267,6423192.156,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9533338",1,0,"0",2723,2004,1004972.834,6423325.777,NA,NA,NA,NA,2723,2004,1004972.834,6423325.777,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9533535",1,0,"0",2516,2004,1000619.708,6420898.557,NA,NA,NA,NA,2516,2004,1000619.708,6420898.557,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9533570",1,0,"0",2674,2004,1000319.25,6420555.823,NA,NA,NA,NA,2674,2004,1000319.25,6420555.823,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9533607",1,0,"0",2585,2004,1000737.463,6420450.885,NA,NA,NA,NA,2585,2004,1000737.463,6420450.885,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9533617",1,0,"0",2922,2004,1006082.691,6423722.469,NA,NA,NA,NA,2922,2004,1006082.691,6423722.469,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9533626",1,0,"0",2214,2004,994017.015,6421096.044,NA,NA,NA,NA,2214,2004,994017.015,6421096.044,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9533631",1,0,"0",2386,2004,995445.622,6420857.361,NA,NA,NA,NA,2386,2004,995445.622,6420857.361,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9533634",1,0,"0",2504,2004,995801.751,6420647.081,NA,NA,NA,NA,2504,2004,995801.751,6420647.081,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9533636",1,0,"0",2217,2004,1001038.336,6421905.523,NA,NA,NA,NA,2217,2004,1001038.336,6421905.523,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9533750",1,0,"0",2655,2004,1002943.15,6421003.024,NA,NA,NA,NA,2655,2004,1002943.15,6421003.024,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9533946",1,0,"0",2414,2004,991393.377,6420104.253,NA,NA,NA,NA,2414,2004,991393.377,6420104.253,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9534817",1,1,"1",2258,2018,951723.552,6464866.426,2258,2018,951723.552,6464866.426,2258,2018,951723.552,6464866.426,"Co-occurrence","2000–2500","Both","(2014,2019]",2010
"9535181",1,0,"0",2809,2008,950953.135,6437004.999,NA,NA,NA,NA,2809,2008,950953.135,6437004.999,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9535194",1,1,"1",2782,2008,950637.579,6437189.343,2782,2008,950637.579,6437189.343,2782,2008,950637.579,6437189.343,"Co-occurrence",">2500","Both","(2004,2009]",2000
"9535265",1,1,"1",2389,2018,937078.063,6427595.563,2389,2018,937078.063,6427595.563,2389,2018,937078.063,6427595.563,"Co-occurrence","2000–2500","Both","(2014,2019]",2010
"9536087",1,1,"1",2760,1993,939885.784,6431547.617,2760,1993,939885.784,6431547.617,2760,1993,939885.784,6431547.617,"Co-occurrence",">2500","Both","(1989,1994]",1990
"9543489",1,0,"0",2364,2011,1004084.866,6398127.582,NA,NA,NA,NA,2364,2011,1004084.866,6398127.582,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9543575",1,0,"0",2581,2011,998290.946,6419862.999,NA,NA,NA,NA,2581,2011,998290.946,6419862.999,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9551659",1,0,"0",2603,2019,1009152.53,6490030.07,NA,NA,NA,NA,2603,2019,1009152.53,6490030.07,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9553840",1,0,"0",2556,2010,974634.975,6448255.53,NA,NA,NA,NA,2556,2010,974634.975,6448255.53,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9553952",1,0,"0",2196,2010,975886.072,6448737.249,NA,NA,NA,NA,2196,2010,975886.072,6448737.249,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9555249",1,0,"0",2668,2010,972429.702,6403735.703,NA,NA,NA,NA,2668,2010,972429.702,6403735.703,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9555307",1,0,"0",2629,2019,1008491.085,6490108.133,NA,NA,NA,NA,2629,2019,1008491.085,6490108.133,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9555323",1,0,"0",2409,2019,1011777.267,6489828.668,NA,NA,NA,NA,2409,2019,1011777.267,6489828.668,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9555338",1,0,"0",2725,2010,972077.902,6403682.358,NA,NA,NA,NA,2725,2010,972077.902,6403682.358,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9555359",1,0,"0",2400,2019,1012623.08,6489204.318,NA,NA,NA,NA,2400,2019,1012623.08,6489204.318,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9555377",1,0,"0",2500,2019,1012649.944,6488983.286,NA,NA,NA,NA,2500,2019,1012649.944,6488983.286,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9555381",1,0,"0",2695,2019,1014891.853,6488318.979,NA,NA,NA,NA,2695,2019,1014891.853,6488318.979,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9555382",1,0,"0",2630,2019,1008458.82,6490440.1,NA,NA,NA,NA,2630,2019,1008458.82,6490440.1,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9555390",1,0,"0",2687,2019,1014870.569,6488429.091,NA,NA,NA,NA,2687,2019,1014870.569,6488429.091,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9555448",1,0,"0",2434,2019,1011743.832,6489715.781,NA,NA,NA,NA,2434,2019,1011743.832,6489715.781,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9559525",1,0,"0",2651,2009,989373.98,6361898.777,NA,NA,NA,NA,2651,2009,989373.98,6361898.777,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9561433",1,0,"0",2256,2010,976477.857,6402155.305,NA,NA,NA,NA,2256,2010,976477.857,6402155.305,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9562628",1,0,"0",2634,2019,1008530.13,6490110.09,NA,NA,NA,NA,2634,2019,1008530.13,6490110.09,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9565454",1,0,"0",2325,2002,995331.209,6355238.016,NA,NA,NA,NA,2325,2002,995331.209,6355238.016,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9567461",1,0,"0",2170,2017,924067.65,6402767.895,NA,NA,NA,NA,2170,2017,924067.65,6402767.895,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9567766",1,0,"0",2239,1991,937867.62,6465975.36,NA,NA,NA,NA,2239,1991,937867.62,6465975.36,"Carex seul","2000–2500","Carex_only","(1989,1994]",1990
"9570567",1,0,"0",2509,2013,954624.501,6446697.3702,NA,NA,NA,NA,2509,2013,954624.501,6446697.3702,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9571100",1,0,"0",2165,2012,935718.3002257,6435281.367315,NA,NA,NA,NA,2165,2012,935718.3002257,6435281.367315,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9571133",1,0,"0",2251,2013,938902.9066566,6431915.157829,NA,NA,NA,NA,2251,2013,938902.9066566,6431915.157829,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9573218",1,0,"0",2892,2015,982614.192,6366207.973,NA,NA,NA,NA,2892,2015,982614.192,6366207.973,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9575006",1,0,"0",2896,2015,982595.7756,6366239.506,NA,NA,NA,NA,2896,2015,982595.7756,6366239.506,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9575038",1,0,"0",2303,2011,996345.889,6362224.306,NA,NA,NA,NA,2303,2011,996345.889,6362224.306,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9575103",1,1,"1",2361,1995,982113.748,6364667.648,2361,1995,982113.748,6364667.648,2361,1995,982113.748,6364667.648,"Co-occurrence","2000–2500","Both","(1994,1999]",1990
"9575366",1,1,"1",2304,1995,981773.467,6364757.481,2304,1995,981773.467,6364757.481,2304,1995,981773.467,6364757.481,"Co-occurrence","2000–2500","Both","(1994,1999]",1990
"9575369",1,1,"1",2341,1997,994405.119,6342256.959,2341,1997,994405.119,6342256.959,2341,1997,994405.119,6342256.959,"Co-occurrence","2000–2500","Both","(1994,1999]",1990
"9579190",1,0,"0",2612,2019,1012490.61,6488419.22,NA,NA,NA,NA,2612,2019,1012490.61,6488419.22,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9583755",1,0,"0",2634,2002,956862.142,6415956.006,NA,NA,NA,NA,2634,2002,956862.142,6415956.006,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9583844",1,0,"0",2364,2010,966004.222,6485713.872,NA,NA,NA,NA,2364,2010,966004.222,6485713.872,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9584079",1,0,"0",2711,2014,999249.7962,6502322.049,NA,NA,NA,NA,2711,2014,999249.7962,6502322.049,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9584123",1,0,"0",2479,2013,948471.213,6461175.3474,NA,NA,NA,NA,2479,2013,948471.213,6461175.3474,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9585752",1,0,"0",2548,1993,940119.814,6433013.1,NA,NA,NA,NA,2548,1993,940119.814,6433013.1,"Carex seul",">2500","Carex_only","(1989,1994]",1990
"9585941",1,1,"1",2439,2016,933113.43,6456335.12,2439,2016,933113.43,6456335.12,2439,2016,933113.43,6456335.12,"Co-occurrence","2000–2500","Both","(2014,2019]",2010
"9589328",1,0,"0",2316,2011,991476.284,6417003.925,NA,NA,NA,NA,2316,2011,991476.284,6417003.925,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9589576",1,0,"0",2426,2008,1003696.909,6466060.535,NA,NA,NA,NA,2426,2008,1003696.909,6466060.535,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9590014",1,0,"0",2509,2008,993564.777,6457764.686,NA,NA,NA,NA,2509,2008,993564.777,6457764.686,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9591414",1,0,"0",2258,2018,951718.849,6464866.235,NA,NA,NA,NA,2258,2018,951718.849,6464866.235,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9591522",1,0,"0",2533,2008,980832.536,6437882.793,NA,NA,NA,NA,2533,2008,980832.536,6437882.793,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9593420",1,0,"0",2367,2017,995351.9601348,6420181.633289,NA,NA,NA,NA,2367,2017,995351.9601348,6420181.633289,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9594056",1,0,"0",2570,2017,976056.465546,6432186.671412,NA,NA,NA,NA,2570,2017,976056.465546,6432186.671412,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9595949",1,0,"0",2601,2014,1004951.4618,6486363.7224,NA,NA,NA,NA,2601,2014,1004951.4618,6486363.7224,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9597354",1,0,"0",2320,2012,925417.0062,6409871.355,NA,NA,NA,NA,2320,2012,925417.0062,6409871.355,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9597913",1,0,"0",2595,2000,967143.574,6446938.026,NA,NA,NA,NA,2595,2000,967143.574,6446938.026,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9603214",1,1,"1",2369,2002,999645.443,6363711.876,2369,2002,999645.443,6363711.876,2369,2002,999645.443,6363711.876,"Co-occurrence","2000–2500","Both","(1999,2004]",2000
"9612409",1,0,"0",2265,2004,1001104.333,6423030.578,NA,NA,NA,NA,2265,2004,1001104.333,6423030.578,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9612410",1,0,"0",2348,2004,1000856.463,6423061.64,NA,NA,NA,NA,2348,2004,1000856.463,6423061.64,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9613761",1,0,"0",2487,2016,933150.43,6456055.56,NA,NA,NA,NA,2487,2016,933150.43,6456055.56,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9614935",1,0,"0",2280,2015,995209.9978698,6389392.310161,NA,NA,NA,NA,2280,2015,995209.9978698,6389392.310161,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9615357",1,0,"0",2454,2008,1010842.956,6468113.66,NA,NA,NA,NA,2454,2008,1010842.956,6468113.66,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9615385",1,0,"0",2727,2009,1011564.375,6485052.83,NA,NA,NA,NA,2727,2009,1011564.375,6485052.83,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9615401",1,0,"0",1929,2002,996570.283,6363549.113,NA,NA,NA,NA,1929,2002,996570.283,6363549.113,"Carex seul","1500–2000","Carex_only","(1999,2004]",2000
"9615458",1,0,"0",2543,2010,966297.255,6485666.488,NA,NA,NA,NA,2543,2010,966297.255,6485666.488,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9617366",1,1,"1",2674,2009,1011567.179,6484480.541,2674,2009,1011567.179,6484480.541,2674,2009,1011567.179,6484480.541,"Co-occurrence",">2500","Both","(2004,2009]",2000
"9617446",1,0,"0",2417,2009,987699.624,6518923.246,NA,NA,NA,NA,2417,2009,987699.624,6518923.246,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9620544",1,0,"0",2260,2007,939183.459,6431150.468,NA,NA,NA,NA,2260,2007,939183.459,6431150.468,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9620745",1,1,"1",2266,2013,952636.7124,6445922.5656,2266,2013,952636.7124,6445922.5656,2266,2013,952636.7124,6445922.5656,"Co-occurrence","2000–2500","Both","(2009,2014]",2010
"9623354",1,0,"0",2554,2008,1003991.135,6485280.434,NA,NA,NA,NA,2554,2008,1003991.135,6485280.434,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9623391",1,0,"0",2471,2008,1010896.261,6468150.365,NA,NA,NA,NA,2471,2008,1010896.261,6468150.365,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9623863",1,0,"0",2722,2009,1011579.409,6484978.533,NA,NA,NA,NA,2722,2009,1011579.409,6484978.533,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9623883",1,1,"1",2724,2010,966782.244,6485970.554,2724,2010,966782.244,6485970.554,2724,2010,966782.244,6485970.554,"Co-occurrence",">2500","Both","(2009,2014]",2010
"9626304",1,1,"1",2649,2009,939621.104,6436738.012,2649,2009,939621.104,6436738.012,2649,2009,939621.104,6436738.012,"Co-occurrence",">2500","Both","(2004,2009]",2000
"9626562",1,0,"0",2566,2013,948469.482,6460511.2758,NA,NA,NA,NA,2566,2013,948469.482,6460511.2758,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9626592",1,0,"0",2666,2016,992068.289,6470830.473,NA,NA,NA,NA,2666,2016,992068.289,6470830.473,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9630563",1,0,"0",2376,2002,1002376.895,6364385.126,NA,NA,NA,NA,2376,2002,1002376.895,6364385.126,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9632184",1,0,"0",2256,2007,939456.842,6430083.643,NA,NA,NA,NA,2256,2007,939456.842,6430083.643,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9646995",1,0,"0",2272,2008,928541.007,6398349.071,NA,NA,NA,NA,2272,2008,928541.007,6398349.071,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9648258",1,0,"0",2514,2013,1021389.5112,6481524.1668,NA,NA,NA,NA,2514,2013,1021389.5112,6481524.1668,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9648285",1,0,"0",2486,2001,996394.713,6359935.438,NA,NA,NA,NA,2486,2001,996394.713,6359935.438,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9648565",1,0,"0",2757,2016,992001.077,6470934.046,NA,NA,NA,NA,2757,2016,992001.077,6470934.046,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9650716",1,0,"0",2064,2018,918925.3000586,6394114.742149,NA,NA,NA,NA,2064,2018,918925.3000586,6394114.742149,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9651337",1,0,"0",2659,2007,1016601.338,6477828.307,NA,NA,NA,NA,2659,2007,1016601.338,6477828.307,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9651514",1,0,"0",2444,2009,995559.801,6483689.008,NA,NA,NA,NA,2444,2009,995559.801,6483689.008,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9652528",1,1,"1",2558,1991,967925.73,6445903.29,2558,1991,967925.73,6445903.29,2558,1991,967925.73,6445903.29,"Co-occurrence",">2500","Both","(1989,1994]",1990
"9654056",1,0,"0",2390,2011,1015125.927,6410462.972,NA,NA,NA,NA,2390,2011,1015125.927,6410462.972,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9654182",1,0,"0",2309,2004,1003078.847,6423119.287,NA,NA,NA,NA,2309,2004,1003078.847,6423119.287,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9654688",1,0,"0",2275,2004,993720.613,6420856.909,NA,NA,NA,NA,2275,2004,993720.613,6420856.909,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9654697",1,0,"0",2254,2004,993819.519,6420964.644,NA,NA,NA,NA,2254,2004,993819.519,6420964.644,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9654750",1,0,"0",2382,2004,1001219.845,6420949.543,NA,NA,NA,NA,2382,2004,1001219.845,6420949.543,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9655952",1,0,"0",2131,2009,964590.899,6355351.094,NA,NA,NA,NA,2131,2009,964590.899,6355351.094,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9657871",1,0,"0",2702,2019,1014774.697,6488312.997,NA,NA,NA,NA,2702,2019,1014774.697,6488312.997,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9657875",1,1,"1",2792,2019,1015209.94,6488224.03,2792,2019,1015209.94,6488224.03,2792,2019,1015209.94,6488224.03,"Co-occurrence",">2500","Both","(2014,2019]",2010
"9658619",1,1,"1",2296,1997,992681.825,6342312.956,2296,1997,992681.825,6342312.956,2296,1997,992681.825,6342312.956,"Co-occurrence","2000–2500","Both","(1994,1999]",1990
"9658624",1,0,"0",2527,1997,993200.334,6342406.088,NA,NA,NA,NA,2527,1997,993200.334,6342406.088,"Carex seul",">2500","Carex_only","(1994,1999]",1990
"9658680",1,1,"1",2311,2002,1001436.325,6364049.694,2311,2002,1001436.325,6364049.694,2311,2002,1001436.325,6364049.694,"Co-occurrence","2000–2500","Both","(1999,2004]",2000
"9658966",1,0,"0",2467,2010,954227.183,6450876.218,NA,NA,NA,NA,2467,2010,954227.183,6450876.218,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9659599",1,0,"0",2350,2001,998694.097,6358250.404,NA,NA,NA,NA,2350,2001,998694.097,6358250.404,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9659629",1,1,"1",2402,2001,996538.597,6356681.089,2402,2001,996538.597,6356681.089,2402,2001,996538.597,6356681.089,"Co-occurrence","2000–2500","Both","(1999,2004]",2000
"9665128",1,0,"0",2247,2016,983977.8190801,6476564.762329,NA,NA,NA,NA,2247,2016,983977.8190801,6476564.762329,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9667266",1,0,"0",2443,2009,995182.127,6517360.517,NA,NA,NA,NA,2443,2009,995182.127,6517360.517,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9667913",1,0,"0",2320,2002,996488.025,6362305.073,NA,NA,NA,NA,2320,2002,996488.025,6362305.073,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9668556",1,1,"1",2071,2013,1019912.184,6483543.7632,2071,2013,1019912.184,6483543.7632,2071,2013,1019912.184,6483543.7632,"Co-occurrence","2000–2500","Both","(2009,2014]",2010
"9672938",1,0,"0",2221,2008,1017544.85,6413402.151,NA,NA,NA,NA,2221,2008,1017544.85,6413402.151,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9687251",1,0,"0",2270,2004,1001441.132,6422206.208,NA,NA,NA,NA,2270,2004,1001441.132,6422206.208,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9690034",1,1,"1",2601,2004,999427.358,6422795.664,2601,2004,999427.358,6422795.664,2601,2004,999427.358,6422795.664,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9692166",1,0,"0",2430,2004,991189.496,6414215.55,NA,NA,NA,NA,2430,2004,991189.496,6414215.55,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9694070",1,0,"0",2476,2004,997754.492,6421414.544,NA,NA,NA,NA,2476,2004,997754.492,6421414.544,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9694544",1,0,"0",2417,2004,1001547.363,6421717.963,NA,NA,NA,NA,2417,2004,1001547.363,6421717.963,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9694561",1,0,"0",2728,2004,1005025.514,6423253.295,NA,NA,NA,NA,2728,2004,1005025.514,6423253.295,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9695839",1,0,"0",1934,2019,995752.9661402,6427171.91877,NA,NA,NA,NA,1934,2019,995752.9661402,6427171.91877,"Carex seul","1500–2000","Carex_only","(2014,2019]",2010
"9695857",1,0,"0",2557,2002,956690.111,6415946.926,NA,NA,NA,NA,2557,2002,956690.111,6415946.926,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9696199",1,0,"0",2551,2014,939349.8226973,6433354.501717,NA,NA,NA,NA,2551,2014,939349.8226973,6433354.501717,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9696255",1,0,"0",2440,2008,1005982.247,6504948.565,NA,NA,NA,NA,2440,2008,1005982.247,6504948.565,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9696284",1,0,"0",2532,2004,991577.154,6414402.77,NA,NA,NA,NA,2532,2004,991577.154,6414402.77,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9696345",1,0,"0",2420,2018,936759.814,6434424.152,NA,NA,NA,NA,2420,2018,936759.814,6434424.152,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9696586",1,0,"0",2373,2011,933702.159,6455061.392,NA,NA,NA,NA,2373,2011,933702.159,6455061.392,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9696794",1,0,"0",2631,2019,1009014.23,6490134.33,NA,NA,NA,NA,2631,2019,1009014.23,6490134.33,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9697503",1,0,"0",2671,2008,994884.516,6437372.564,NA,NA,NA,NA,2671,2008,994884.516,6437372.564,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9697902",1,0,"0",2488,2016,969455.3638582,6442313.288303,NA,NA,NA,NA,2488,2016,969455.3638582,6442313.288303,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9698236",1,0,"0",2354,2016,985014.6854129,6476786.523472,NA,NA,NA,NA,2354,2016,985014.6854129,6476786.523472,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9702817",1,0,"0",2435,2004,999831.257,6426771.077,NA,NA,NA,NA,2435,2004,999831.257,6426771.077,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9705362",1,1,"1",2148,2002,954783.05,6415718.692,2148,2002,954783.05,6415718.692,2148,2002,954783.05,6415718.692,"Co-occurrence","2000–2500","Both","(1999,2004]",2000
"9705577",1,1,"1",2379,2003,972921.382,6444872.255,2379,2003,972921.382,6444872.255,2379,2003,972921.382,6444872.255,"Co-occurrence","2000–2500","Both","(1999,2004]",2000
"9706154",1,0,"0",2349,2004,989159.384,6417575.586,NA,NA,NA,NA,2349,2004,989159.384,6417575.586,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9706160",1,0,"0",2320,2004,989238.066,6417661.29,NA,NA,NA,NA,2320,2004,989238.066,6417661.29,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9706309",1,1,"1",2553,2004,990120.644,6414233.823,2553,2004,990120.644,6414233.823,2553,2004,990120.644,6414233.823,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9706310",1,0,"0",2513,2004,990103.831,6414304.092,NA,NA,NA,NA,2513,2004,990103.831,6414304.092,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9706311",1,0,"0",2526,2004,990124.011,6414376.08,NA,NA,NA,NA,2526,2004,990124.011,6414376.08,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9706315",1,0,"0",2527,2004,990154.906,6414493.599,NA,NA,NA,NA,2527,2004,990154.906,6414493.599,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9709144",1,0,"0",2607,2004,1004037.332,6423279.065,NA,NA,NA,NA,2607,2004,1004037.332,6423279.065,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9722950",1,1,"1",2493,2002,1004598.541,6367945.724,2493,2002,1004598.541,6367945.724,2493,2002,1004598.541,6367945.724,"Co-occurrence","2000–2500","Both","(1999,2004]",2000
"9723041",1,1,"1",2474,2009,983454.746,6366510.414,2474,2009,983454.746,6366510.414,2474,2009,983454.746,6366510.414,"Co-occurrence","2000–2500","Both","(2004,2009]",2000
"9723142",1,0,"0",2318,2002,996335.087,6354200.114,NA,NA,NA,NA,2318,2002,996335.087,6354200.114,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9723678",1,0,"0",2426,2004,991528.931,6419825.387,NA,NA,NA,NA,2426,2004,991528.931,6419825.387,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9725878",1,0,"0",2059,2010,930080.113,6443498.349,NA,NA,NA,NA,2059,2010,930080.113,6443498.349,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
